date,0,1,2,3,4,5,6
1/6/2015 23:00,1698.526522,36.52831418,-2119.295812,-989.474414,-3050.087439,993.77601,60.51968971
1/7/2015 0:00,-544.9721922,-498.2936601,-2187.643661,-1227.175354,-3009.655666,1104.157713,-34.63572965
1/7/2015 1:00,-1778.116773,-1356.968994,-2582.181228,-1307.778989,-2774.855925,1271.694496,-353.9403087
1/7/2015 2:00,-2469.29112,-1707.973482,-2487.358602,-1539.11369,-2737.623666,1102.560666,-304.7985145
1/7/2015 3:00,-2835.050014,-1901.449174,-2423.432815,-1577.294259,-2814.705754,1091.302858,-332.4424133
1/7/2015 4:00,-2585.410035,-2136.587086,-2452.07178,-1462.940352,-2770.905061,1059.230198,-278.325392
1/7/2015 5:00,-1238.686627,-2258.053384,-1815.081229,-1035.309196,-2971.367843,883.9197898,18.66681929
1/7/2015 6:00,1065.363714,-2257.493396,-1277.283941,-442.3022016,-2931.408558,740.0751291,107.9647802
1/7/2015 7:00,3574.793137,-2274.097407,-611.8781721,-247.9479249,-2940.105131,738.0681562,8.832083265
1/7/2015 8:00,5804.583522,-2241.272989,420.868974,-208.5421083,-2808.166733,1000.891333,-326.0634506
1/7/2015 9:00,7056.585654,-1849.88281,61.02762697,-1169.334259,-2440.200292,785.1503856,-97.1452721
1/7/2015 10:00,7324.012408,-788.9949189,-174.6401776,-2060.516874,-2399.923318,950.1267756,-97.87136862
1/7/2015 11:00,7982.906911,862.7743408,-713.1419527,-2393.603824,-2426.106697,1081.596084,-99.96767452
1/7/2015 12:00,8348.746994,2190.072245,-1488.012539,-2527.510781,-2315.575784,1043.147242,9.09926263
1/7/2015 13:00,7609.001735,2435.349457,-1987.603942,-3244.488563,-1842.237387,1108.254445,11.22675397
1/7/2015 14:00,7489.413277,2265.378464,-2182.60162,-3896.250651,-1203.480501,1286.007621,-159.1054971
1/7/2015 15:00,7850.533115,2385.66845,-2528.869624,-3832.564177,-1177.753732,1080.63812,21.62006235
1/7/2015 16:00,8073.750876,2486.979234,-2437.565049,-3425.42515,-1549.155484,954.1270695,119.379453
1/7/2015 17:00,7722.146668,2141.569469,-2179.948313,-2804.575465,-2040.648245,999.6710596,56.09711099
1/7/2015 18:00,7377.763174,1206.289615,-2220.942262,-1682.856301,-1947.661152,948.8438964,-55.46990125
1/7/2015 19:00,6557.032982,546.3203567,-2104.830986,-1007.984193,-2289.155527,821.9444329,32.02407111
1/7/2015 20:00,5770.546492,562.587897,-2068.60344,-435.3176338,-2683.850167,576.6256992,262.2100017
1/7/2015 21:00,5339.629418,795.7797977,-2361.453998,-110.473929,-2747.791617,370.0947305,451.9878226
1/7/2015 22:00,3300.978203,327.2728499,-2790.690352,-518.8643857,-2460.202947,242.6011106,549.7773515
1/7/2015 23:00,-1141.900659,-455.0821139,-2526.419829,-904.7383194,-2835.154157,-58.7458175,-89.78574234
1/8/2015 0:00,-2710.461094,-919.3102155,-2040.435051,-759.3974339,-2619.431368,-32.35374111,-136.4249918
1/8/2015 1:00,-3984.8709,-1231.18122,-1752.087722,-707.5419726,-2358.365558,7.685414296,-433.8940983
1/8/2015 2:00,-4733.100085,-1595.131137,-1530.649044,-568.7592242,-2104.730468,33.62898693,-556.0451018
1/8/2015 3:00,-5130.750398,-1787.621796,-1502.26909,-624.3760811,-2045.203452,-17.27590679,-486.145771
1/8/2015 4:00,-5457.80468,-1662.718872,-1499.397356,-594.4989458,-1889.027674,32.80036584,-678.6085268
1/8/2015 5:00,-5423.275426,-1725.702362,-1489.685823,-385.5931343,-1717.530804,144.7844845,-1019.809251
1/8/2015 6:00,-5420.835154,-1613.314632,-1416.94158,-382.7022808,-1640.671002,-1.918781952,-820.3317938
1/8/2015 7:00,-3732.258735,-2141.812182,-1249.277522,-727.8493015,-2096.30035,-6.58972131,-325.8864884
1/8/2015 8:00,-1198.004342,-2332.129031,-1068.743915,-2032.035688,-1818.219651,61.81899577,-261.8827559
1/8/2015 9:00,983.2963328,-2579.815824,-409.1519723,-3485.417122,-1984.943159,369.3188398,-438.4955429
1/8/2015 10:00,1870.57768,-2858.459676,-54.08745689,-3877.101328,-1996.402194,444.917759,-464.843384
1/8/2015 11:00,2438.042637,-3261.401427,488.0560636,-3942.07521,-1936.246897,588.1942657,-638.0754498
1/8/2015 12:00,2952.223011,-3584.264557,935.0231534,-3801.623078,-1984.352595,671.158989,-766.4739188
1/8/2015 13:00,2311.664128,-3839.620788,1004.873746,-3875.580828,-2026.890348,726.6309091,-792.85695
1/8/2015 14:00,1496.355261,-4228.269013,578.5622248,-3850.235066,-1630.681417,758.0263604,-844.4934542
1/8/2015 15:00,973.5527526,-4284.955717,251.4163283,-3789.141481,-1501.765429,678.2289461,-771.1732714
1/8/2015 16:00,624.9761559,-4086.47448,160.3569502,-3571.276281,-1642.934379,665.50897,-740.138943
1/8/2015 17:00,180.8224235,-3553.154636,-217.1979498,-3356.035471,-1790.468143,528.5905737,-559.435947
1/8/2015 18:00,-100.3689258,-3168.997553,-480.0041308,-2736.073026,-2079.97163,516.8397577,-549.2433688
1/8/2015 19:00,-108.6981234,-2773.726987,-322.7694521,-1179.949263,-2316.735295,482.456303,-654.6684153
1/8/2015 20:00,493.6606577,-2399.78715,-198.5165059,152.2796042,-2727.211199,332.1175948,-604.0413416
1/8/2015 21:00,758.7666642,-2109.403635,-244.3488822,484.0989708,-2590.049061,239.9144427,-544.7553749
1/8/2015 22:00,-888.4880453,-2209.284377,-835.7552135,143.033069,-1949.370531,51.85906024,-363.0981678
1/8/2015 23:00,-656.8048106,-2990.009761,-1854.497711,324.8099028,-2681.085158,-20.26493356,-379.9616412
1/9/2015 0:00,-2432.21607,-3280.370698,-1531.211057,45.43888498,-3193.961211,101.2090872,-409.4357372
1/9/2015 1:00,-3593.856023,-3291.341305,-1723.820953,-154.3114892,-2956.547302,69.74235647,-400.6756003
1/9/2015 2:00,-4176.815997,-3431.662723,-2039.898697,-361.5358982,-2934.727766,129.4753716,-591.5569758
1/9/2015 3:00,-4477.250077,-3386.720835,-2148.426782,-493.7861892,-2782.452879,37.74510053,-582.8792185
1/9/2015 4:00,-4291.614611,-3341.458577,-2218.882302,-464.3512001,-2763.874727,67.18424562,-627.8685483
1/9/2015 5:00,-2646.29295,-2674.674413,-1806.85974,-63.29451858,-2946.461996,108.7289412,-577.1277078
1/9/2015 6:00,-345.0260655,-2183.500508,-2008.63856,97.28140254,-2874.333654,-60.13703955,-420.2648309
1/9/2015 7:00,1496.810448,-2011.450007,-1992.608086,64.08196193,-2553.062446,-245.3402879,-226.3393493
1/9/2015 8:00,3850.419486,-1982.946143,-1385.272345,-76.80585237,-2324.854413,-57.95664173,-463.8533326
1/9/2015 9:00,5318.030036,-1822.906597,-893.9308906,-571.8173811,-1997.003514,258.4378185,-776.5662421
1/9/2015 10:00,6062.244463,-1786.412605,-693.2380671,-1486.377799,-1396.501715,289.1891085,-813.0333273
1/9/2015 11:00,6720.640467,-1752.90062,-383.8497885,-2143.027896,-1264.388682,339.0467683,-832.2712763
1/9/2015 12:00,7290.506779,-1743.409307,-254.6522008,-2225.437797,-1269.123197,419.1582329,-913.5050721
1/9/2015 13:00,6261.936782,-1927.904554,-783.1641697,-2604.749402,-988.5801603,458.8020619,-919.2495538
1/9/2015 14:00,5277.920619,-1753.208168,-832.6592101,-2652.914254,-1294.372218,546.0149887,-920.8225015
1/9/2015 15:00,5032.9242,-1505.304014,-1109.682306,-2602.072381,-1432.889448,482.7137832,-825.4263585
1/9/2015 16:00,4839.831418,-919.908593,-1349.600333,-2388.356651,-1475.5109,361.871005,-696.6799248
1/9/2015 17:00,4073.23845,-323.8650191,-1642.051955,-2300.412156,-1145.766879,228.7902409,-633.1054964
1/9/2015 18:00,3499.984552,160.3738991,-1729.988837,-1574.693624,-1306.384352,62.22345335,-601.7406086
1/9/2015 19:00,3589.862802,236.6143559,-1492.63315,-2.987595712,-1600.77492,-195.2903387,-374.1417628
1/9/2015 20:00,5002.914522,298.612083,-1701.920807,631.0347477,-2066.082598,-221.2703533,-333.2323441
1/9/2015 21:00,2849.035639,-579.4522979,-2289.109764,31.74593029,-2279.706022,-290.0835051,-151.7238037
1/9/2015 22:00,293.3934282,-1243.387163,-2604.868001,-521.5451315,-2461.472227,-301.8728119,-3.806180525
1/9/2015 23:00,-3146.682069,-5690.195163,-625.8117186,292.8229245,-2363.791167,725.9216893,-254.1511743
1/10/2015 0:00,-4373.330131,-6092.84362,-1062.93237,255.9915408,-2206.332734,693.6595558,-248.7441884
1/10/2015 1:00,-5380.108673,-6234.831167,-1473.121431,-102.9587203,-2198.716647,576.8227523,-119.7767201
1/10/2015 2:00,-5664.394794,-6144.50247,-1343.586607,-276.7494655,-2426.203778,508.7817448,-15.28885905
1/10/2015 3:00,-5838.903951,-6211.600745,-1400.059369,-311.6773074,-2408.270676,539.1561969,-113.1212178
1/10/2015 4:00,-5450.962705,-6253.726794,-1350.29378,-215.6860199,-2378.219527,508.9152841,-38.79944421
1/10/2015 5:00,-3544.645999,-5835.861153,-864.0070802,293.9481337,-2315.914691,441.3736418,73.04168355
1/10/2015 6:00,157.7093742,-4931.532358,414.1001361,1425.946426,-2610.03641,606.895434,-160.3295773
1/10/2015 7:00,1698.67538,-4553.015261,442.7212634,1542.919881,-2444.519429,568.1183478,-181.8047431
